entity_id;entity_name;sector;country;value
06NT27-E;Ace Pillar Co Ltd;Automotive;Taiwan;
05JCSR-E;HIL Industries Bhd;Automotive;Malaysia;
006T3D-E;Xinyi Glass Holdings Limited;Automotive;Hong Kong;
006MMC-E;TUS International Limited;Automotive;China;
07DRRG-E;Everlance Co Ltd;Automotive;Taiwan;
0G045C-E;Rothwell International Co Ltd;Automotive;Hong Kong;
09VGCT-E;Chaowei Power Holdings Ltd;Automotive;China;
05JMX7-E;Chonji Corporation;Automotive;South Korea;
05JMDK-E;DONG-A PRECISION MACHINERY COLTD;Automotive;South Korea;
0630S1-E;Pregen Inc;Automotive;South Korea;
0D4FC2-E;AB Dynamics plc;Automotive;United Kingdom;
05VCHK-E;Advanced Braking Technology Limited;Automotive;Australia;
0G6KP4-E;Adient plc;Automotive;Ireland;
068PMJ-E;AD Plastik dd;Automotive;Croatia;
07CQR4-E;Agriauto Industries Limited;Automotive;Pakistan;
05KM45-E;AAPICO Hitech Public Co Ltd;Automotive;Thailand;
002JQT-E;Aimrite Holdings Corporation;Automotive;United States;
05JC76-E;AKWEL SA;Automotive;France;
0BS4W4-E;Douaisienne de Basse Tension SAS;Automotive;France;
07N3HW-E;Altur SA;Automotive;Romania;
001MF2-E;Autoliv Inc;Automotive;Sweden;
0014ZX-E;Amerityre Corporation;Automotive;United States;
00660J-E;Siderurgica J L Aliperti SA APTI Pfd;Automotive;Brazil;
00D7D5-E;Aptiv PLC;Automotive;Ireland;
05JMGN-E;Alphaform AG;Automotive;Germany;
0GFF47-E;Autins Group Plc;Automotive;United Kingdom;
0BMD8F-E;Autoneum Holding AG;Automotive;Switzerland;
05J21Y-E;PT Astra Otoparts Tbk;Automotive;Indonesia;
0DPCZZ-E;Axkid AB;Automotive;Sweden;
00231Q-E;American Axle & Manufacturing Holdings Inc;Automotive;United States;
003NBY-E;Azure Dynamics Corporation Class A;Automotive;Canada;
0CQ7C6-E;Balatacilar Balatacilik Sanayi ve Ticaret AS;Automotive;Turkey;
05VCZF-E;Bosch Fren Sistemleri Sanayi ve Ticaret AS;Automotive;Turkey;
05JH7Q-E;BBS Kraftfahrzeugtechnik AG Pref;Automotive;Germany;
0FL6TR-E;PT Garuda Metalindo Tbk;Automotive;Indonesia;
05HZY7-E;Brembo SpA;Automotive;Italy;
08DKJ4-E;Bulten AB;Automotive;Sweden;
05J2VD-E;Burelle SA;Automotive;France;
000CZ5-E;BorgWarner Inc;Automotive;United States;
05JQQH-E;Baluchistan Wheels Limited;Automotive;Pakistan;
07NXPZ-E;21st Century Technology plc;Automotive;United Kingdom;
003CXV-E;China Automotive Systems Inc;Automotive;China;
060CX2-E;Inter Cars SA;Automotive;Poland;
05J9VJ-E;FRIWO AG;Automotive;Germany;
09N0DL-E;Chelyabinsk Forge-and-Press Plant PJSC;Automotive;Russian Federation;
05HVZW-E;CIE Automotive SA;Automotive;Spain;
05JQ5L-E;Compa SA;Automotive;Romania;
003JMZ-E;Continental AG;Automotive;Germany;
007331-E;Cooper-Standard Holdings Inc;Automotive;United States;
0023S7-E;CurAegis Technologies Inc;Automotive;United States;
07KFYC-E;China XD Plastics Co Ltd;Automotive;China;
05J5D9-E;Coventry Group Limited;Automotive;Australia;
06J2DT-E;Cymat Technologies Ltd;Automotive;Canada;
073G06-E;Dana Incorporated;Automotive;United States;
062948-E;Ditas Dogan Yedek Parca Imalat ve Teknik AS;Automotive;Turkey;
0HLF8G-E;Delphi Technologies Plc;Automotive;United Kingdom;
05JDD8-E;Doktas Dokumculuk Ticaret ve Sanayi AS;Automotive;Turkey;
0BQ4HS-E;Dometic Group AB;Automotive;Sweden;
05WJ4H-E;Ditton pievadkezu rupnica JSC;Automotive;Latvia;
0H2R2N-E;Ecco Auto World Corp;Automotive;Hong Kong;
00302K-E;E-Buy Home Inc;Automotive;United States;
05JG1W-E;Excelsior Capital Limited;Automotive;Australia;
06KG6K-E;Energtek Inc;Automotive;United States;
0017NQ-E;Enova Systems Inc;Automotive;United States;
05HXD3-E;Faurecia SA;Automotive;France;
002M9D-E;Environmental Solutions Worldwide Inc;Automotive;United States;
06FMJ4-E;Environmental Control Corp;Automotive;Canada;
06KR13-E;Environmental Service Professionals Inc;Automotive;United States;
05JSTW-E;Exide Pakistan Ltd;Automotive;Pakistan;
0D2W49-E;Feerum SA Class E;Automotive;Poland;
05JM6B-E;Frauenthal Holding AG;Automotive;Austria;
09PDM5-E;Fortune Parts Industry Plc;Automotive;Thailand;
05JHTF-E;Fras-Le SA;Automotive;Brazil;
05HK8H-E;Valeo SA;Automotive;France;
000JHK-E;Federal Screw Works;Automotive;United States;
0099V8-E;Greenchek Technology Inc;Automotive;United States;
05RGX2-E;Groclin SA;Automotive;Poland;
05Q41B-E;Gestamp Automocion SA;Automotive;Spain;
07N4ZH-E;Generale Industrielle de Filtration GIF FILTER SA;Automotive;Tunisia;
05J2FZ-E;Grammer AG;Automotive;Germany;
000KZS-E;Gentex Corporation;Automotive;United States;
0JT0YF-E;Garrett Motion Inc;Automotive;Switzerland;
0795V2-E;China Kunda Technology Holdings Limited;Automotive;Singapore;
05J0W7-E;Haldex AB;Automotive;Sweden;
05L0HX-E;HELLA GmbH & Co KGaA;Automotive;Germany;
05JSMD-E;Industria Automotriz SA de CV;Automotive;Mexico;
0DY3S0-E;IFAD Autos Ltd;Automotive;Bangladesh;
007W0B-E;Interhides Public Co Ltd;Automotive;Thailand;
05JSPH-E;PT Indospring Tbk;Automotive;Indonesia;
0862YF-E;Comprehensive Multiple Projects;Automotive;Jordan;
05YK48-E;Jackspeed Corporation Limited;Automotive;Singapore;
0945LR-E;Jantsa Jant Sanayi ve Ticaret AS;Automotive;Turkey;
0BQS3Q-E;Jash Engineering Ltd;Automotive;India;
08VR35-E;Jullundur Motor Agency (Delhi) Ltd;Automotive;India;
0BL0HK-E;JOST Werke AG;Automotive;Germany;
07HMK6-E;Zaklady Miesne Henryk Kania SA;Automotive;Poland;
05KQP5-E;Knorr-Bremse AG;Automotive;Germany;
05J3MN-E;Kendrion NV;Automotive;Netherlands;
003NQ7-E;Kelso Technologies Inc;Automotive;Canada;
05PCCV-E;Kongsberg Automotive Holding ASA;Automotive;Norway;
0017TG-E;Lear Corporation;Automotive;United States;
068LCS-E;Leo Motors Inc;Automotive;South Korea;
05J49P-E;Mahle-Metal Leve SA;Automotive;Brazil;
05JC5S-E;Lingotes Especiales SA;Automotive;Spain;
0C52GS-E;LiqTech International Inc;Automotive;Denmark;
003P02-E;Linamar Corporation;Automotive;Canada;
05YWLF-E;Loads Ltd;Automotive;Pakistan;
009BW2-E;Landi Renzo Spa;Automotive;Italy;
076FWW-E;Automobile Company Bogdan Motors JSC;Automotive;Ukraine;
000PCN-E;Magna International Inc;Automotive;Canada;
05JLXB-E;Mirgor SA Class C;Automotive;Argentina;
05JSMF-E;Streit Mecanique SA;Automotive;France;
000Q4W-E;Modine Manufacturing Company;Automotive;United States;
05J61P-E;Metair Investments Limited;Automotive;South Africa;
002XST-E;Meritor Inc;CapitalGoods;United States;
005GK9-E;Marketing Worldwide Corporation;Automotive;United States;
05L3X7-E;Mazhar Zorlu Holding Anonim Sirketi;Automotive;Turkey;
0617LD-E;Nemak SAB de CV;Automotive;Mexico;
05WC3B-E;Nizhnekamskshina PJSC;Automotive;Russian Federation;
06L0CH-E;Odyne Corporation;Automotive;United States;
009DK2-E;Omnitek Engineering Corp;Automotive;United States;
05V720-E;Ookami Ltd;Automotive;Australia;
0DC47N-E;PCS Machine Group Holding Public Company Ltd;Automotive;Thailand;
05JG6B-E;paragon GmbH & Co KGaA;Automotive;Germany;
05JT8G-E;Plascar Participacoes Industriais SA;Automotive;Brazil;
0662NY-E;Proliance International Inc;Automotive;United States;
05J0P3-E;Plastic Omnium SA;Automotive;France;
0FTR77-E;PWR Holdings Ltd;Automotive;Australia;
05J9X9-E;Progress-Werk Oberkirch AG;Automotive;Germany;
05LVHL-E;POLYTEC HOLDING AG;Automotive;Austria;
003KWX-E;Quantum Fuel Systems Technologies Worldwide Inc;Automotive;United States;
06BZ78-E;Rigas Autoelektroaparatu Rupnica Akciju Sabiedriba;Automotive;Latvia;
003RPK-E;Rassini SAB de CV Class A;Automotive;Mexico;
00171D-E;Regi US Inc;Automotive;United States;
05HRGQ-E;Rheinmetall AG;Automotive;Germany;
09TZPS-E;Rosava Tyre Factory;Automotive;Ukraine;
0631TN-E;Raval ICS Ltd;Automotive;Israel;
003YG5-E;Rival Technologies Inc;Automotive;United States;
0605XB-E;Somboon Advance Technology Public Co Ltd;Automotive;Thailand;
05JHBQ-E;Scandinavian Brake Systems A/S;Automotive;Denmark;
004J60-E;Surface Transforms plc;Automotive;United Kingdom;
0H4VZ6-E;STS Group AG;Automotive;Germany;
009FGH-E;SAF-HOLLAND SA;Automotive;Luxembourg;
08B28F-E;Shriram Pistons & Rings Ltd;Automotive;India;
0BGM81-E;Sintercom India Ltd;Automotive;India;
00B7WB-E;Sprintex Limited;Automotive;Australia;
0K0S71-E;MeGroup Ltd;Automotive;Malaysia;
05NSQH-E;PT Selamat Sempurna Tbk;Automotive;Indonesia;
0GBWNR-E;AngioSoma Inc;Automotive;United States;
05HMX2-E;Sogefi SPA;Automotive;Italy;
00408D-E;SORL Auto Parts Inc;Automotive;China;
001RJM-E;Stoneridge Inc;Automotive;United States;
0D5LL3-E;Stabilus SA;Automotive;Luxembourg;
0010RX-E;STRATTEC SECURITY CORPORATION;Automotive;United States;
000X3X-E;Superior Industries International Inc;Automotive;United States;
0BXVTP-E;SHW AG;Automotive;Germany;
0014K8-E;Sypris Solutions Inc;Automotive;United States;
09XJFP-E;Simferopol Steering Wheel Plant;Automotive;Ukraine;
05JQSQ-E;Thai Capital Corp Public Co Ltd;Automotive;Thailand;
00BPNC-E;Tadir-Gan (Precision Products) 1993 Ltd;Automotive;Israel;
001D17-E;Tenneco Inc Class A;Automotive;United States;
05X553-E;Thal Limited;Automotive;Pakistan;
0010PL-E;Gentherm Incorporated;Automotive;United States;
0D6Z6P-E;TI Fluid Systems plc;Automotive;United Kingdom;
06PZYH-E;Baumot Group AG;Automotive;Germany;
06074N-E;T KrungThai Industries Public Co Ltd;Automotive;Thailand;
05Z04Q-E;Thai Mitsuwa Public Co Ltd;Automotive;Thailand;
06XM5C-E;Tower International Inc;Automotive;United States;
001CC6-E;Turbodyne Technologies Inc;Automotive;United States;
05HYTR-E;Trelleborg AB Class B;Automotive;Sweden;
05J2HH-E;Transense Technologies PLC;Automotive;United Kingdom;
05J2MQ-E;Thai Rung Union Car Public Co Ltd;Automotive;Thailand;
007D0W-E;Thai Steel Cable Public Co Ltd;Automotive;Thailand;
002ZLY-E;Cang Bao Tian Xia International Art Trade Center Inc;Automotive;China;
09GKSQ-E;UAMT SA;Automotive;Romania;
064KDL-E;Unique Fabricating Inc;Automotive;United States;
002X87-E;Visteon Corporation;Automotive;United States;
0JH30M-E;Veoneer Inc;Automotive;Sweden;
0091TV-E;WABCO Holdings Inc;Automotive;United States;
09S0MM-E;Workhorse Group Inc;Automotive;United States;
003V94-E;Exco Technologies Limited;Automotive;Canada;
05J5GD-E;YMOS AG;Automotive;Germany;
05XG0Y-E;Yaroclavsky Diesel Equipment Plant;Automotive;Russian Federation;
05J2G0-E;Renk AG vormals Zahnraederfabrik Renk AG;Automotive;Germany;
05J399-E;ElringKlinger AG;Automotive;Germany;
00D54M-E;China Zenix Auto International Ltd Sponsored ADR;Automotive;China;
08M1JP-E;Kunshan Huguang Auto Harness Co Ltd;Automotive;China;
08VNGY-E;Sansera Engineering Ltd;Automotive;India;
0B15LN-E;ActBlue Co Ltd;Automotive;China;
0BQH1W-E;Innorex Technologies Co Ltd;Automotive;South Korea;
0FR885-E;Changchun Engley Automobile Industry Co Ltd;Automotive;China;
0FZ095-E;GSP Automotive Group Wenzhou Co Ltd;Automotive;China;
0KKQCJ-E;Guangzhou Tongda Auto Electric Co Ltd;Automotive;China;
0CGZ9Y-E;Samkee Automotive Co Ltd;Automotive;South Korea;
0CK48Z-E;Seojin Automotive Co Ltd;Automotive;South Korea;
0C0XDT-E;Hwashin Precision Co Ltd;Automotive;South Korea;
0B0FPT-E;VCCL Ltd;Automotive;India;
06PRT8-E;PTA Holdings Inc;Automotive;United States;
0BKZK3-E;Chieftek Precision Co Ltd;Automotive;Taiwan;
05HWG5-E;Johnson Electric Holdings Limited;Automotive;Hong Kong;
0D1NLW-E;FAWER Automotive Parts Ltd Co Class B;Automotive;China;
05Z5TQ-E;Alpha Corporation;Automotive;Japan;
05HXR6-E;Sumitomo Riko Company Limited;Automotive;Japan;
0B1ZR8-E;Eastern Treads Limited;Automotive;India;
05YK49-E;TechnoFirst SA;Automotive;France;
0077J1-E;CPR Gomu Industrial Public Co Ltd;Automotive;Thailand;
05HZ6K-E;Grupo Industrial Saltillo SA de CV Class A;Automotive;Mexico;
000HNQ-E;LCI Industries;Automotive;United States;
05K03D-E;PT Multi Prima Sejahtera Tbk;Automotive;Indonesia;
003Q4G-E;MARTINREA International Inc;Automotive;Canada;
05J9RX-E;Plastiques du Val de Loire SA;Automotive;France;
05JCSQ-E;Sanok Rubber Company SA;Automotive;Poland;
06QTCL-E;KR Motors Co Ltd;Automotive;South Korea;
05HWHZ-E;KIA Motors Corporation;Automotive;South Korea;
062HZT-E;Sundiro Holding Co Ltd Class A;Automotive;China;
05X0GX-E;Haima Automobile Group Co Ltd Class A;Automotive;China;
0613PM-E;FAW Car Co Ltd Class A;Automotive;China;
05WCXT-E;Anhui Ankai Automobile Co Ltd Class A;Automotive;China;
05WV30-E;Zhejiang Qianjiang Motorcycle Co Ltd Class A;Automotive;China;
0064XZ-E;Tianjin FAW Xiali Automobile Co Ltd Class A;Automotive;China;
05HZ6J-E;SsangYong Motor Co Ltd;Automotive;South Korea;
001MFB-E;Hyundai Motor Company;Automotive;South Korea;
062DS3-E;NSN Co Ltd;Automotive;South Korea;
05HZ3S-E;Brilliance China Automotive Holdings Limited;Automotive;Hong Kong;
05J2D9-E;Qingling Motors Co Ltd Class H;Automotive;China;
05JZZW-E;BYD Company Limited Class H;Automotive;China;
0FR4V4-E;Yadea Group Holdings Ltd;Automotive;China;
0C43VP-E;Aeon Motor Co Ltd;Automotive;Taiwan;
05HZ4G-E;DRB-Hicom Bhd;Automotive;Malaysia;
08HW1W-E;Hyundai Industrial Co Ltd;Automotive;South Korea;
05SXBK-E;Geely Automobile Holdings Limited;Automotive;Hong Kong;
0CG329-E;BAIC Motor Corporation Limited Class H;Automotive;China;
05ZKX3-E;Chongqing Jianshe Vehicle System Co Ltd Class B;Automotive;China;
05HZHC-E;Jiangling Motors Co Ltd Class B;Automotive;China;
05J30V-E;Chongqing Changan Automobile Company Limited Class B;Automotive;China;
05HXFZ-E;Yulon Motor CoLtd;Automotive;Taiwan;
05HXCB-E;China Motor Corporation;Automotive;Taiwan;
05J35H-E;Sanyang Motor Co Ltd;Automotive;Taiwan;
05J03F-E;Hotai Motor Co Ltd;Automotive;Taiwan;
006TX6-E;Yulon Nissan Motor Co Ltd;Automotive;Taiwan;
0F15NM-E;RAC Electric Vehicles Inc;Automotive;Taiwan;
05PYBS-E;Guangzhou Automobile Group Co Ltd Class H;Automotive;China;
05VCXL-E;Great Wall Motor Co Ltd Class H;Automotive;China;
05J2SY-E;Cycle & Carriage Bintang Bhd;Automotive;Malaysia;
0H6CY3-E;Zhuhai Enpower Electric Co Ltd Class A;Automotive;China;
0770CT-E;United Alloy-Tech Company Ltd;Automotive;Taiwan;
009TSH-E;Vietnam Manufacturing & Export Processing (Holdings) Ltd;Automotive;Vietnam;
05J0W5-E;Tan Chong Motor Holdings Bhd;Automotive;Malaysia;
098YDP-E;Joy Industrial Co Ltd;Automotive;Taiwan;
05HZ4B-E;UMW Holdings Bhd;Automotive;Malaysia;
06J7W6-E;China Dynamics (Holdings) Limited;Automotive;Hong Kong;
05WT21-E;Dongfeng Motor Group Co Ltd Class H;Automotive;China;
05HX6P-E;Hero Motocorp Limited;Automotive;India;
05JBWY-E;LML Limited;Automotive;India;
05JFJT-E;Maharashtra Scooters Ltd;Automotive;India;
05JCKF-E;Hindustan Motors Ltd;Automotive;India;
05J1P0-E;Mahindra & Mahindra Ltd;Automotive;India;
06ZJ6R-E;Premier Limited;Automotive;India;
003QDR-E;Tata Motors Limited;Automotive;India;
05WF3R-E;Scooters India Limited;Automotive;India;
06V7T2-E;Atul Auto Ltd;Automotive;India;
05J1V5-E;TVS Motor Company Limited;Automotive;India;
05Q9SJ-E;Maruti Suzuki India Limited;Automotive;India;
07KWBC-E;Bajaj Auto Limited;Automotive;India;
0DZ95P-E;Tube Investments of India Limited;Automotive;India;
062M6H-E;Linhai Co Ltd Class A;Automotive;China;
05L8TP-E;SAIC Motor Corporation Limited Class A;Automotive;China;
05YL6N-E;Beiqi Foton Motor Co Ltd Class A;Automotive;China;
05VTY3-E;Yangzhou Yaxing Motor Coach Co Ltd Class A;Automotive;China;
05W9QZ-E;Tibet Summit Resources Co Ltd Class A;Automotive;China;
0CGLZX-E;Hualing Xingma Automobile (Group) Co Ltd Class A;Automotive;China;
05VD6F-E;Shenyang Jinbei Automotive Co Ltd Class A;Automotive;China;
05X08F-E;Xiamen King Long Motor Group Co Ltd Class A;Automotive;China;
05ZLP8-E;CETC Energy Joint-Stock Co Ltd Class A;Automotive;China;
0FDV9W-E;Chongqing Sokon Industry Group Co Ltd Class A;Automotive;China;
0B6B4Z-E;Lifan Industry (Group) Co Ltd Class A;Automotive;China;
0CLDL3-E;Zhejiang CFMoto Power Co Ltd Class A;Automotive;China;
098YZ4-E;Loncin Motor Co Ltd Class A;Automotive;China;
0GF0JF-E;Gemilang International Ltd;Automotive;Hong Kong;
05HK04-E;Nissan Motor Co Ltd;Automotive;Japan;
05HXN6-E;Isuzu Motors Limited;Automotive;Japan;
003K89-E;Toyota Motor Corp;Automotive;Japan;
05HWGM-E;Mitsubishi Motors Corporation;Automotive;Japan;
05HWJ0-E;Mazda Motor Corp;Automotive;Japan;
003JW8-E;Honda Motor Co Ltd;Automotive;Japan;
05GFS5-E;Suzuki Motor Corp;Automotive;Japan;
05HWHX-E;SUBARU CORP;Automotive;Japan;
05HWS4-E;Yamaha Motor Co Ltd;Automotive;Japan;
0060G4-E;WE Solutions Limited;Automotive;Hong Kong;
066QJR-E;Her Chee Industrial Co Ltd;Automotive;Taiwan;
0D3V9C-E;TRATON SE;Automotive;Germany;
08HHRH-E;S&C Engine Group Limited;Automotive;Hong Kong;
0B6ZRK-E;LVMC Holdings Co Ltd;Automotive;Vietnam;
05J74G-E;Zhonglu Co Ltd Class B;Automotive;China;
05HYYN-E;Shanghai Phoenix Enterprise (Group)Co Ltd Class B;Automotive;China;
05J0HL-E;Hunan Tyen Machinery Co Ltd Class B;Automotive;China;
0JYTPM-E;Aston Martin Lagonda Global Holdings plc;Automotive;United Kingdom;
0046ZR-E;Armor Electric Inc;Automotive;United States;
07JCKC-E;ASIA AVTO JSC;Automotive;Kazakhstan;
05HX6Y-E;PT Astra International Tbk;Automotive;Indonesia;
05J64K-E;Anadolu Isuzu Otomotiv Sanayi ve Ticaret AS Class C;Automotive;Turkey;
05JQQS-E;Atlas Bangladesh Limited;Automotive;Bangladesh;
0689X3-E;Atlas Honda Limited;Automotive;Pakistan;
05HXH2-E;AvtoVAZ PJSC;Automotive;Russian Federation;
05HF3F-E;Bayerische Motoren Werke AG;Automotive;Germany;
0DDL9G-E;City Cars SA;Automotive;Tunisia;
0G5MBR-E;Clean Motion AB;Automotive;Sweden;
00GCFG-E;Cloudweb Inc;Automotive;United Kingdom;
07JVX5-E;Curtiss Motorcycles Company Inc;Automotive;United States;
0025F0-E;Daimler AG;Automotive;Germany;
09597J-E;Dewan Farooque Motors Limited;Automotive;Pakistan;
0HG6LS-E;Deep Green Waste & Recycling Inc;Automotive;United States;
0944WY-E;Eurocycles SA;Automotive;Tunisia;
0FW253-E;EDAG Engineering Group AG;Automotive;Switzerland;
087W9J-E;Electric Car Company Inc;Automotive;United States;
00DG59-E;Elio Motors Inc;Automotive;United States;
0FYCSR-E;Energica Motor Co SpA;Automotive;Italy;
06CZD4-E;EEStor Corporation;Automotive;Canada;
0JM3FC-E;Askoll EVA SpA;Automotive;Italy;
00G6FT-E;Fiat Chrysler Automobiles NV;Automotive;United Kingdom;
05HYX4-E;Ford Otomotiv Sanayi AS;Automotive;Turkey;
000KN2-E;Ford Motor Company;Automotive;United States;
00FL9B-E;Arcimoto Inc;Automotive;United States;
05JVPW-E;Ghani Automobile Industries Limited;Automotive;Pakistan;
0CR4RY-E;GOVECS AG;Automotive;Germany;
0801VG-E;General Motors Company;Automotive;United States;
0F1SQD-E;GreenPower Motor Company Inc;Automotive;Canada;
07MVF0-E;GT Capital Holdings Inc;Automotive;Philippines;
06QZZY-E;Hans-Werner Aufrecht AG;Automotive;Germany;
00802K-E;Honda Atlas Cars (Pakistan) Ltd;Automotive;Pakistan;
000LGS-E;Harley-Davidson Inc;Automotive;United States;
0BT7X0-E;Hovding Sverige AB;Automotive;Sweden;
0FJGQ7-E;Hybricon Bus System AB;Automotive;Sweden;
05JF32-E;Indus Motor Co Ltd;Automotive;Pakistan;
0K9DG5-E;Inzile AB;Automotive;Sweden;
07974Y-E;Concern PVO Almaz-Antey OJSC;Automotive;Russian Federation;
009K1K-E;Kandi Technologies Group Inc;Automotive;China;
05HLSL-E;MAN SE;Automotive;Germany;
0618CR-E;PGO Automobiles;Automotive;France;
0731WF-E;Empire Diversified Energy Inc;Automotive;United States;
0DC2NM-E;Motorcycle Holdings Ltd;Automotive;Australia;
06XLY1-E;Nilsson Special Vehicles AB;Automotive;Sweden;
0JWGJB-E;NIO Inc Sponsored ADR Class A;Automotive;China;
0K0BYQ-E;Niu Technologies Sponsored ADR Class A;Automotive;China;
05HDYH-E;AUDI AG;Automotive;Germany;
05JD2H-E;Otokar Otomotiv ve Savunma Sanayi AS;Automotive;Turkey;
05HJTY-E;Porsche Automobil Holding SE Pref;Automotive;Germany;
05L6HL-E;Piaggio & C Spa;Automotive;Italy;
05HHY9-E;Pininfarina SpA;Automotive;Italy;
05JFL7-E;Pak Suzuki Motors Co Ltd;Automotive;Pakistan;
0FNTCP-E;Ferrari NV;Automotive;Italy;
0G6L1K-E;RC-1 Inc;Automotive;United States;
0B82ZB-E;Reelcause Inc;Automotive;United States;
0B0J0G-E;REV Group Inc;Automotive;United States;
05HDYJ-E;Renault SA;Automotive;France;
0DJ09Y-E;Runner Automobiles Ltd;Automotive;Bangladesh;
05JTCX-E;Sazgar Engineering Works Ltd;Automotive;Pakistan;
05J469-E;TOYOTA CAETANO PORTUGAL;Automotive;Portugal;
05LM9J-E;Sfakianakis SA;Automotive;Greece;
0FF868-E;ElectraMeccanica Vehicles Corp;Automotive;Canada;
06592F-E;PT Renuka Coalindo Tbk;Automotive;Indonesia;
062FGW-E;Sollers PJSC;Automotive;Russian Federation;
05HZCC-E;Tofas Turk Otomobil Fabrikasi AS;Automotive;Turkey;
001S7N-E;TRB Systems International Inc;Automotive;United States;
05HZV5-E;Trigano SA;Automotive;France;
006XY7-E;Tesla Inc;Automotive;United States;
05GJN3-E;Peugeot SA;Automotive;France;
06B8Z4-E;Unisync Corp;Automotive;Canada;
001YFZ-E;Volkswagen AG Pref;Automotive;Germany;
00B1PQ-E;Welney Plc;Automotive;United Kingdom;
00CSC4-E;Greentech Transportation Industries Inc;Automotive;United States;
00D6LQ-E;SRAM International Corporation;Automotive;United States;
07BH4X-E;IAT Automobile Technology Co Ltd;Automotive;China;
0F26VY-E;AIMA TECHNOLOGY GROUP CO LTD;Automotive;China;
0GRQKS-E;RONN Motor Group Inc;Automotive;United States;
0JWNRM-E;WINBO-Dongjian Automotive Technology Co Ltd;Automotive;China;
0KHFBJ-E;Dayun Automobile Co Ltd;Automotive;China;
0LD9MV-E;DRAGANFLY INC;Automotive;Canada;
05KHC7-E;Bank of Japan;Banks;Japan;
0CM385-E;Ping An Bank Co Ltd Class A;Banks;China;
05HX95-E;Hong Leong Financial Group Bhd;Banks;Malaysia;
05VKD8-E;BNP Paribas Fortis SA/NV;Banks;Belgium;
0BP9FP-E;DGB Financial Group Co Ltd;Banks;South Korea;
05LXLF-E;Industrial and Commercial Bank of China Limited Class H;Banks;China;
